75.8532	59.1468	18.2943	15.1188
82.3629	13.5422	162.143	23.8244
58.5947	127.665	44.1946	15.6911
8.19949	42.3645	45.9036	29.867
112.272	67.6701	184.115	13.0773
38.675	75.7271	150.642	14.8828
32.051	46.2499	42.1491	12.4521
55.8504	76.6687	66.1495	13.5022
92.5606	36.2078	121.612	14.2099
108.379	70.6617	100.413	30.3507
63.4438	60.7663	74.6	19.8603
8.99902	67.64	35.0587	19.047
60.7156	93.8909	67.5832	29.1397
48.9491	99.0283	72.1755	14.1669
65.4277	75.8125	110.86	58.2812
54.8128	58.5703	116.18	23.4578
35.096	61.2766	41.4506	23.3256
96.2573	46.1327	100.574	12.558
125.771	104.912	182.705	12.6215
34.8379	62.1657	150.829	18.9879
70.6354	96.6032	160.907	13.7693
66.2359	95.6217	110.494	17.8531
127.111	47.3943	98.7906	14.1917
34.2933	73.363	92.7692	19.0812
91.054	29.1327	24.8371	22.3011
44.3398	56.3772	106.212	20.6009
57.7945	110.709	69.9953	26.2156
55.9613	65.1868	132.123	17.9824
70.1922	57.3863	48.2344	13.4044
88.1393	123.192	69.3667	16.9498
38.7297	30.6039	113.467	17.6885
67.6015	105.872	26.1558	17.1863
19.9948	103.494	143.052	19.841
101.731	14.8849	17.1504	16.0355
137.063	75.9036	193.258	39.2963
56.6731	104.19	77.589	27.1796
98.1149	96.941	61.708	13.0052
92.5462	51.2195	81.3366	19.1341
43.4373	118.994	87.8725	33.2324
100.946	99.254	50.0385	35.7585
28.8409	106.032	133.016	13.4742
30.1085	40.2218	52.5224	14.0257
83.8721	109.436	51.1186	14.9029
72.4663	45.5239	58.7524	17.0902
18.5853	116.069	324.847	23.4368
83.9254	73.3825	33.5981	13.401
9.95044	35.3113	33.3632	13.5272
120.736	83.3042	101.517	25.401
66.7472	108.664	62.9267	15.2267
66.7291	117.908	20.562	12.2976
66.5938	23.3555	145.015	19.5889
61.6305	29.7198	46.1622	15.9308
90.5946	70.7298	97.8216	16.8278
40.8729	48.1601	137.183	18.0114
68.9253	83.8629	64.2221	16.3437
74.134	73.1117	92.2313	12.7993
62.7975	53.1603	132.74	14.2948
123.563	70.3139	16.0623	12.5714
80.8764	53.1131	37.0928	12.4673
31.5355	94.3554	157.757	19.1846
73.4571	83.5512	70.2037	31.4602
76.3687	61.8054	68.1558	13.9942
25.6219	70.071	159.908	12.4236
45.4387	58.6664	65.8473	24.5421
63.3517	87.8435	78.0906	16.8461
53.9445	105.407	72.1822	41.648
26.5576	116.343	38.5046	14.1839
53.8176	83.506	71.9308	14.7575
41.6024	84.6365	52.8637	14.0316
96.4954	93.534	66.231	14.6094
96.7936	77.68	96.8791	14.3162
49.9155	93.8585	98.2413	14.2454
91.3445	86.5726	190.73	13.6976
68.9907	34.7177	109.801	15.6929
94.0435	58.7035	85.0682	13.7844
88.8266	39.2116	76.1873	13.9472
115.266	73.1348	54.1204	21.4487
106.052	62.7898	82.8952	12.5334
50.97	106.492	36.9251	12.2732
65.4542	68.3431	48.9986	17.5081
40.6179	82.2248	72.7602	14.765
125.471	72.0351	117.624	12.2967
97.7375	41.7169	65.8348	23.4534
49.481	62.7019	102.999	16.8036
39.8383	117.548	31.368	14.737
114.514	36.4421	161.587	12.6475
34.8571	59.1675	43.8598	16.1512
69.9425	29.0468	65.8233	14.5473
103.325	16.7921	54.9548	24.4999
9.76147	74.6915	19.6633	16.8121
55.939	86.1004	67.7385	13.6296
55.5798	51.6747	58.5255	15.6111
52.6563	85.4692	87.9778	13.4663
44.4963	67.8484	68.2932	14.432
24.4107	70.082	70.3233	15.2944
50.6243	22.5674	127.196	45.2281
32.7	57.7542	53.8084	24.8425
79.2636	79.3126	119.389	21.5338
45.4885	116.087	41.9274	17.5516
96.0481	48.405	94.1358	45.5729
32.5487	111.151	110.607	31.7053
65.3779	75.8517	51.987	36.7651
86.401	82.762	92.6356	13.4637
117.575	45.2615	44.0547	18.205
75.3126	79.5678	62.9465	17.3877
22.3668	46.1795	143.359	19.4143
93.128	55.1428	45.4417	14.4327
80.8666	118.542	77.7081	36.8982
14.3225	50.4075	21.0358	25.015
96.014	78.5218	75.5602	31.5664
115.816	87.193	93.9777	14.1315
106.978	76.1145	71.9154	28.4957
71.3052	45.2193	26.7478	12.3861
47.8085	85.9816	111.221	18.1371
24.7527	107.642	64.1029	14.2563
10.7609	116.971	40.7673	16.5791
16.0665	98.9654	25.6305	13.4006
89.5343	31.8711	157.719	13.1533
78.1705	110.883	106.105	13.9392
48.58	35.8775	153.939	12.7524
118.934	11.7411	95.3298	36.791
28.8724	107.685	92.1349	20.3112
80.6812	50.672	92.0962	38.995
119.663	45.2526	170.546	14.282
64.4833	2.94112	245.814	15.9741
86.1792	55.7826	128.287	24.8674
59.806	47.5311	140.706	17.4656
95.4064	66.2092	132.742	14.145
95.0934	121.307	107.868	21.6738
75.7842	103.915	33.6918	24.5041
60.1335	33.5497	80.0842	59.0446
120.581	120.769	138.897	17.3855
51.9835	99.4622	181.769	12.6207
23.3505	79.1124	149.008	13.9384
49.6414	34.155	32.3004	12.3709
97.7991	80.6859	36.887	20.4138
42.5903	80.079	59.7548	20.3462
38.7656	25.0962	56.9022	13.1125
63.6333	56.5135	91.5811	19.406
47.5695	7.04562	90.4228	20.0654
128.15	74.1646	79.3565	27.5946
12.6521	50.7933	29.3721	14.3823
98.3507	100.364	80.5294	21.2969
85.4092	75.8677	98.9594	15.2455
62.5569	29.099	119.259	14.8788
89.3886	110.796	103.444	12.857
142.166	116.026	220.352	26.6082
101.377	62.1015	106.201	23.0147
45.6252	34.5227	131.825	15.3712
67.1048	110.233	52.5517	31.7904
19.3981	42.0134	110.327	15.635
120.696	101.043	160.432	22.0592
45.2381	46.1932	87.024	35.7455
69.6645	64.09	83.3904	14.188
75.3181	111.592	144.23	18.3435
14.392	93.4803	115.776	22.8289
55.2519	83.1119	128.621	23.1895
115.028	85.5385	101.33	23.0112
68.1543	77.2314	84.792	17.7652
61.0101	114.973	57.3719	21.6863
85.604	95.7047	118.028	31.0994
40.0928	37.33	84.9044	26.996
94.2731	55.3405	137.337	17.4477
50.5143	45.7173	48.7099	14.5576
49.1109	114.051	73.0312	17.6973
3.22367	59.732	64.1234	26.2644
46.3852	14.6469	83.9925	17.583
69.638	87.4626	55.6355	12.7177
66.662	8.5974	80.608	18.6555
108.976	32.664	33.1127	13.2796
76.3297	66.9326	35.5033	15.0547
37.8498	43.78	9.67728	14.1568
55.4273	93.3156	48.7659	12.8685
44.8621	75.7579	54.8156	15.7178
30.7729	41.1049	44.4181	13.4882
111.376	23.8509	32.768	25.0731
69.7109	43.4544	109.559	13.8135
79.4777	60.6078	73.1847	20.1457
26.674	112.382	26.583	16.5154
33.5862	52.721	81.9683	34.1496
93.6412	62.6862	65.58	13.0948
97.6307	34.9551	75.65	12.3917
68.8599	66.2364	92.0453	13.9686
107.359	32.2011	56.9808	14.8995
91.7073	74.9213	74.2592	13.5372
44.5816	94.2556	28.6296	21.2016
61.1121	17.3976	65.59	14.2825
28.3914	29.5451	51.7423	12.6529
21.8724	83.3644	37.1537	14.9971
71.6065	83.8774	59.9194	18.2066
21.8239	69.3257	110.252	14.5103
54.39	28.9693	36.9783	20.2644
57.6764	113.606	77.4151	16.8276
57.9006	200.758	314.478	16.7393
78.181	26.4334	38.5626	18.1742
77.5733	83.8895	96.0232	33.906
91.4851	74.214	66.3582	15.5763
83.9546	34.8784	74.022	30.0698
48.209	90.5332	129.024	14.7064
47.7131	92.5349	62.7615	13.08
40.8411	82.1916	55.8611	15.8939
22.5151	124.757	241.847	36.1339
57.1946	28.7552	121.279	19.6028
59.3999	35.4214	52.2878	12.3744
70.137	30.9503	92.5134	12.9473
10.8306	58.0328	11.4724	14.711
105.438	100.388	126.631	46.3
74.4229	39.5695	115.528	41.4829
89.8502	104.614	9.72867	12.9425
100.629	87.5442	39.3165	19.7561
72.3017	16.3303	67.7388	18.3016
115.383	95.5301	136.22	33.7556
75.5266	81.0575	78.6968	26.2868
58.7571	44.265	95.2089	33.62
126.268	69.9281	44.0425	34.8174
91.8369	75.0438	108.549	18.5405
38.0583	46.9233	157.556	39.2869
85.5867	83.3669	24.7996	16.7572
52.3247	98.0546	83.378	20.8441
99.927	56.8705	77.928	14.3245
34.1761	79.0402	158.493	12.901
85.8188	39.5719	70.8369	27.4903
77.6722	15.8937	54.6741	12.7102
81.4883	41.3998	88.6031	20.4518
87.216	111.012	144.206	22.4233
118.623	55.18	68.0512	35.0952
14.8901	37.5395	146.986	42.5848
8.66683	87.5994	36.3519	22.5429
85.3026	75.7637	72.6635	26.5163
63.5469	111.374	158.975	15.1388
95.9322	35.6171	115.934	24.3534
41.4465	96.46	78.6803	28.3935
72.7882	51.6734	126.363	19.525
94.3504	113.232	81.1591	44.2487
78.7681	111.005	43.4083	18.1796
122.615	51.334	107.578	25.1366
40.128	102.012	289.76	12.9575
89.1716	67.3069	77.1299	19.0858
64.6481	85.1709	70.6066	34.2927
115.324	136.061	147.861	54.7912
75.5154	86.0579	114.809	26.9065
10.9012	76.5578	11.9231	17.1579
86.7027	81.1568	76.1003	12.5538
95.7969	41.3235	87.3435	19.7257
86.3168	43.8776	85.0771	33.0633
92.0551	88.1261	113.948	21.219
39.3295	77.4659	97.52	47.7618
70.8121	6.81219	150.948	27.683
87.6666	88.7642	156.684	14.6091
45.5083	67.3848	152.787	12.2705
14.6571	128.435	181.95	12.8242
56.8114	49.4871	49.0282	15.2972
56.3124	64.1453	131.854	15.7846
98.4494	121.567	37.7681	22.233
67.1416	70.6365	54.3855	15.4899
83.4303	30.1002	38.2333	14.2715
43.5024	91.3516	38.805	14.2204
101.843	46.0238	59.911	12.849
25.9054	120.08	34.4864	15.7886
34.9708	118.187	74.8286	26.0644
98.9499	44.3629	82.0871	14.4742
77.4728	95.1166	66.8982	17.7654
50.2959	68.1949	86.4881	12.6618
29.5863	11.8622	70.8749	16.8945
14.7343	117.314	171.577	14.3107
36.5643	11.5178	127.562	17.175
38.2592	108.08	43.1449	22.5905
60.0791	43.3269	25.4696	12.9477
98.9929	54.5869	62.2368	18.4162
38.5982	121.204	130.341	45.2599
96.9281	66.1132	60.7634	13.1952
93.6087	57.2322	100.504	13.6258
102.571	56.1758	104.979	12.2602
22.375	74.8173	112.048	17.6639
118.076	33.5705	153.167	12.3634
54.7716	56.8383	65.3007	16.5862
83.1874	53.3485	76.3796	14.4774
71.597	102.652	91.0962	29.9728
15.9263	114.278	175.142	18.5782
52.1411	89.9401	53.0309	12.7744
19.5467	28.0373	158.42	13.9073
52.1951	46.3545	45.4618	29.3964
17.6434	45.5293	112.907	40.3089
75.9194	76.3188	55.6466	15.7072
109.899	83.2883	145.559	17.3396
82.8391	86.6643	124.861	15.8444
89.7972	107.612	56.1828	25.4671
59.4207	81.6221	98.5718	23.9915
35.0898	98.7473	64.3922	17.9286
75.2352	59.9159	78.6047	17.2836
90.6663	64.5873	106.659	12.6528
55.2489	68.691	87.8992	22.5316
108.631	129.445	9.87115	13.3658
50.8297	58.6063	75.0824	27.6373
35.8393	55.1887	37.9453	20.4978
109.179	43.0326	46.1049	14.8228
6.24959	28.8492	160.099	40.5722
41.2557	32.5259	160.234	14.4927
60.5091	104.09	83.814	22.9696
41.6463	77.3923	141.735	27.6923
58.615	84.7046	117.923	16.4079
46.2626	110.319	143.183	17.1555
23.2521	71.8436	158.301	14.6587
118.53	130.275	185.258	14.1721
123.462	105.992	55.6361	15.465
58.7691	75.9492	43.534	12.6374
101.523	88.257	30.1074	17.3764
95.3319	54.0674	64.4344	32.111
93.0542	64.3733	93.0371	12.8708
107.633	51.1117	145.654	24.7418
52.4731	60.639	66.7164	39.425
128.797	43.9756	19.1271	17.5121
47.2228	102.6	179.718	12.9001
95.4916	58.4052	123.376	31.8498
72.4337	55.4688	129.509	17.6616
69.3305	79.0501	60.8199	15.989
62.2825	56.4202	76.0748	19.581
95.2291	24.9694	52.8739	13.9864
60.5003	24.1695	55.0167	16.7621
61.7493	57.5997	111.824	17.2788
40.8938	60.4995	52.2997	12.538
58.6709	74.1229	87.984	18.6196
83.5119	85.564	75.5433	12.9418
69.2448	99.8853	39.3999	15.9582
94.231	94.1241	70.5776	12.8704
101.364	53.0825	91.555	18.114
42.9775	35.4971	58.2193	30.491
55.3361	122.033	48.563	13.4756
78.4294	96.494	169.682	13.5593
49.0407	82.3616	98.1251	12.9291
63.3609	98.8843	69.2364	23.5927
11.4461	129.345	21.9438	15.0071
25.2756	27.1752	168.883	13.0163
78.6673	91.3504	81.655	35.3299
71.7909	49.1353	26.6084	13.0085
68.2824	96.9889	70.3791	23.1988
40.5059	57.319	29.4755	12.9639
63.4797	25.5703	119.304	15.2306
76.6877	67.7953	84.0255	14.4978
64.5804	40.6372	61.802	18.8994
91.1433	47.1844	87.2129	13.805
73.7687	23.6719	159.393	14.2318
75.9022	103.235	53.3351	27.0654
52.4087	112.449	123.142	13.2145
116.222	98.5621	144.69	12.5329
35.2289	98.7285	76.8679	18.7471
115.235	58.2879	19.7638	15.853
22.9939	130.58	103.222	14.3749
57.6202	14.5472	44.839	14.2818
31.646	122.643	57.7565	22.3827
73.3568	91.0148	57.4316	15.709
123.48	27.1822	15.3546	14.9904
74.499	87.0758	58.9823	19.8188
33.1648	82.2905	111.983	24.8407
109.363	145.885	220.453	15.8802
50.3423	67.7938	169.757	14.3569
80.0286	85.0087	73.9912	19.586
77.9154	130.062	128.71	42.5136
63.8176	95.6731	204.635	23.5467
115.004	78.7222	3.84669	17.1795
37.1981	24.4384	46.411	23.0987
65.8926	138.27	11.6568	12.9466
37.0787	26.6589	60.2249	22.1994
114.687	85.8111	87.4941	13.7931
111.636	56.9205	69.4275	15.727
112.816	30.059	167.216	13.2741
69.4612	48.1091	77.8523	13.8221
8.56708	94.5724	26.7582	16.1172
35.0887	60.1372	76.188	42.1921
49.4062	58.9631	87.3327	13.3772
39.0186	122.697	76.6856	24.2579
86.3184	73.6626	78.0982	15.7758
11.5436	59.1334	20.3774	12.2896
57.2406	86.6776	48.2871	25.6866
65.3832	76.2897	87.4243	14.2519
37.5791	98.013	33.92	14.4519
105.135	57.7296	70.0049	12.3406
38.6267	28.8796	83.091	22.0254
14.2615	106.413	84.52	20.3919
43.8763	83.3051	62.9732	39.9964
59.9567	100.444	117.671	29.0646
20.2682	96.5219	165.025	24.1651
41.9036	60.6543	117.267	27.3581
70.2009	54.4591	49.3218	14.8583
36.7369	44.0975	14.2072	12.6742
65.1074	102.324	60.0074	22.0776
124.699	120.218	85.6216	30.2436
89.0724	103.008	44.4	13.3496
15.1582	35.5969	35.6493	25.1004
50.1545	110.312	58.232	12.6517
87.0544	89.0027	22.5648	18.0142
67.2061	71.7376	49.9462	17.2918
98.6684	97.7597	100.625	12.3101
101.327	50.9666	99.926	12.8248
11.2913	79.9055	153.749	13.0555
87.1079	109.013	48.5138	13.4975
117.132	54.8386	16.7137	15.3082
13.0577	57.6979	24.0284	15.3696
126.742	37.9443	50.6515	24.6452
78.1166	16.1828	180.856	14.367
7.70517	105.392	45.2362	26.1113
72.4078	14.6928	175.068	15.6401
120.542	15.2622	99.2167	18.3821
60.9344	57.4959	49.2768	26.9905
37.4718	106.506	175.372	16.491
46.6493	98.35	135.191	13.2635
75.8771	65.0831	63.2638	22.0769
40.6153	101.612	110.19	15.8264
58.7409	74.4546	141.892	12.6281
82.4081	86.5433	85.0852	15.4461
100.811	12.4003	114.619	23.8682
54.664	17.4475	59.9697	32.2624
74.989	50.1634	138.025	20.1902
12.7735	127.81	26.5653	12.8152
55.7473	85.3399	63.371	17.0702
113.683	46.8399	153.834	14.5447
25.1849	72.286	152.672	15.4271
74.8236	80.0965	74.2717	13.547
90.3482	13.3376	7.95202	13.1842
53.9155	103.974	89.8372	29.0862
48.6384	34.5415	154.639	15.1365
11.5353	14.5901	25.8017	14.3352
84.463	96.6516	99.599	12.5853
66.8133	60.1814	82.1215	15.2092
33.5673	52.4461	120.397	12.4671
67.4348	82.4972	69.8446	20.0778
53.9225	48.7466	92.582	17.4796
10.4117	96.2336	35.726	19.0685
103.13	111.277	142.713	21.4458
15.1923	86.3106	71.5065	14.2059
55.2235	123.078	48.3707	33.7879
16.3527	77.0933	155.857	13.8239
50.6027	27.9528	157.572	13.4968
90.5605	44.7728	130.46	13.1676
27.2619	102.17	41.139	15.7361
91.5591	48.0329	42.3178	12.7194
109.152	50.3133	129.993	18.2236
8.89634	78.7906	4.81526	14.607
116.491	62.5532	38.0341	12.3455
47.6632	59.7847	131.549	43.2465
57.3101	93.5245	31.2536	13.79
122.274	116.729	33.9879	24.1188
23.4895	80.8393	44.792	12.77
73.6563	98.8201	62.3329	29.9277
108.294	98.676	63.5894	31.1871
55.567	65.3015	70.7754	15.2575
35.9309	111.932	53.7359	24.4888
104.871	32.0996	106.616	22.6627
76.8255	106.345	73.6314	35.8716
105.689	111.078	44.3991	17.0296
80.427	70.8048	43.7674	12.7661
98.3865	29.1436	70.6932	12.8183
68.2901	32.3176	103.859	12.502
46.8243	50.2728	48.0325	13.2543
71.2296	122.663	125.06	16.2025
105.129	37.9189	70.8595	20.564
69.5022	120.104	82.4679	24.9003
37.3536	58.4408	54.373	17.3762
72.2109	48.4104	34.2703	14.3036
123.026	72.4406	171.11	12.5375
33.9813	18.2376	35.7045	15.7235
63.2109	47.857	94.7869	14.8397
17.8716	47.5691	65.4179	17.6868
64.8938	102.026	147.987	22.0214
94.4055	100.202	68.0551	13.5942
123.49	52.4359	21.0331	13.6575
94.5173	99.3851	73.6842	16.5873
98.6357	58.7802	62.8216	13.6263
46.2566	57.0191	49.1219	23.9059
126.671	122.291	40.8974	37.6564
79.7887	43.0337	44.9264	21.1327
99.2959	74.1281	60.1648	12.7326
8.32729	23.922	44.9734	33.3276
109.963	53.9452	70.4455	38.9138
10.4401	81.2913	9.85438	14.2067
20.403	56.1274	69.637	16.7286
8.55449	80.297	75.9076	22.7372
54.9754	118.252	59.0148	16.2746
7.92249	25.9644	53.05	17.9301
64.0878	107.826	116.604	19.765
81.5856	102.2	72.8873	25.8749
64.1968	22.4902	41.505	16.5922
31.3021	55.3967	74.8373	22.5315
23.944	22.2904	183.122	16.9328
46.9266	49.0587	99.9608	15.2007
95.17	49.6198	126.266	22.2629
72.8016	77.4117	102.433	12.9277
100.699	22.7134	108.592	13.3008
80.9194	89.5754	67.3328	16.0119
27.5559	108.226	102.428	32.2536
10.1303	89.4531	31.0073	13.7166
87.1681	48.5108	83.6001	13.7607
78.1124	45.9322	62.1784	29.3312
121.426	68.6791	109.172	28.3716
71.6628	109.532	103.408	20.5826
38.5496	33.9484	70.9652	29.9867
74.3309	44.2287	114.424	12.4771
107.35	93.847	55.4128	27.8261
92.4636	125.052	161.583	13.2361
73.9379	53.2587	50.8126	12.8283
37.2003	42.259	61.314	17.599
92.9179	88.9749	133.438	14.6798
86.1706	77.5373	52.0362	36.3566
204.93	66.6844	291.146	26.1304
12.9499	99.0373	46.7224	15.4538
124.453	98.8986	68.4928	12.785
89.5529	127.802	21.2955	13.9303
59.894	32.8138	180.329	13.0533
30.6706	60.8006	121.412	14.6478
77.7485	81.0786	69.2058	14.8131
25.4852	89.9771	57.8306	17.1602
1.23419	43.0129	223.566	31.3058
65.9623	133.76	9.95131	12.9417
32.2636	61.6151	104.91	14.5165
45.5034	116.264	99.9125	43.199
39.7699	43.3946	42.2157	12.3396
32.0788	38.9931	135.96	12.9608
69.1638	108.178	133.633	14.6658
104.059	69.0386	197.517	14.6224
99.5139	123.199	172	18.8997
40.4609	48.3878	170.68	18.3497
22.4215	127.07	92.1668	18.793
62.7893	95.5384	66.4658	20.8519
91.4677	94.1767	51.1377	12.6566
79.0088	47.7535	65.5069	26.3932
69.0673	7.44782	147	26.7159
13.0457	51.792	25.2595	13.2593
13.8739	31.1692	35.7324	15.0812
49.1525	108.104	126.063	35.7403
121.943	85.3241	32.0144	18.5658
73.0824	24.1713	156.817	14.4794
49.7429	93.44	122.353	19.9528
61.5781	31.8336	55.4939	14.7342
45.3549	94.7933	94.8514	26.2236
93.9298	35.6687	88.884	19.4887
86.2298	73.6066	142.918	13.4184
113.183	57.7558	80.2339	25.5618
31.2831	63.1495	88.9263	15.7933
82.253	24.3167	60.4432	31.5353
25.801	43.2058	87.1182	22.4283
96.0311	71.0111	53.3082	32.4699
38.4404	34.8595	45.8776	21.1048
121.844	84.3199	119.099	21.6248
47.1095	66.3601	59.82	12.8893
124.939	63.5839	11.9943	12.7336
20.2573	53.8348	38.8549	13.1096
58.618	75.5807	146.514	12.4563
56.4099	83.6496	104.733	22.7241
94.7352	25.5557	31.1354	16.8884
8.49901	89.3173	37.1975	22.8261
75.5301	81.1921	105.072	17.6638
65.8513	15.7843	59.9093	13.8083
77.3211	83.1153	102.21	26.6353
93.2183	110.585	79.8669	13.6469
19.5232	35.8265	76.8105	15.9413
8.93348	32.9753	157.256	13.4794
76.5052	86.287	54.7694	15.5915
62.9244	24.5515	159.119	20.6037
97.101	60.2625	131.305	13.7682
86.9901	34.537	143.507	14.2202
67.917	69.0796	84.2499	14.8503
59.287	71.8681	155.605	13.0511
8.44175	24.4198	35.7256	18.3667
50.4271	27.6641	70.7382	17.4294
86.6975	31.4294	62.4088	13.1394
81.8013	46.4541	16.1834	13.2357
117.003	119.926	71.4235	19.3506
92.9487	53.0643	74.7162	20.2038
59.9871	43.9232	149.484	12.3225
76.5893	64.4074	73.988	14.1357
79.6948	22.4751	67.3076	27.9887
48.5328	91.3248	168.96	14.4599
32.0214	118.303	189.018	18.008
74.5116	103.506	131.132	53.4912
11.0379	46.2674	24.5113	13.3496
60.478	98.2491	84.0197	13.0934
119.581	130.094	184.35	12.38
68.9735	81.602	86.7126	12.2549
95.0178	37.6977	29.874	15.8159
49.1977	40.7991	148.736	20.5291
83.1907	66.3513	81.0505	15.1599
20.931	54.4165	76.0887	20.3884
74.5038	57.7212	78.7771	17.841
119.158	62.7279	155.287	12.554
37.0649	105.036	59.3436	14.5612
67.182	90.1655	120.509	20.449
16.2578	45.2151	42.052	20.0874
93.7796	47.2331	83.9482	15.2867
117.867	59.3007	35.822	20.4685
78.7358	60.2366	82.3495	16.0608
79.8941	63.0531	73.9608	15.3217
75.4428	87.2512	77.2193	20.1152
79.9862	94.9561	72.3177	23.1834
50.4167	105.491	161.302	13.4446
58.8046	29.4401	82.1792	15.4809
123.116	130.07	179.249	19.1876
67.1242	99.9447	123.117	13.7676
9.33088	45.7598	17.3741	14.8835
26.0573	51.9481	43.7923	20.5522
106.06	30.5815	145.723	21.8019
47.8217	67.3332	53.2708	21.3513
86.7955	96.1157	92.3067	14.7619
47.6433	51.7544	98.3401	21.4281
57.9383	37.2784	108.087	17.5314
54.92	58.7974	97.6646	15.1185
108.408	85.6562	94.8443	18.8726
90.734	110.598	1.39014	12.8639
23.2689	45.4647	153.84	20.1181
107.323	46.4543	44.5187	13.4835
